StateName,CPI_of_goods,year,month,day
NV,251.018,2018,6,1
OH,251.018,2018,6,1
NJ,251.018,2018,6,1
AL,251.018,2018,6,1
WI,251.018,2018,6,1
MI,251.018,2018,6,1
NE,251.018,2018,6,1
AZ,251.018,2018,6,1
LA,251.018,2018,6,1
IA,251.018,2018,6,1
IN,251.018,2018,6,1
AK,251.018,2018,6,1
MA,251.018,2018,6,1
ID,251.018,2018,6,1
TN,251.018,2018,6,1
MS,251.018,2018,6,1
OR,251.018,2018,6,1
CT,251.018,2018,6,1
ME,251.018,2018,6,1
HI,251.018,2018,6,1
MN,251.018,2018,6,1
VT,251.018,2018,6,1
WV,251.018,2018,6,1
MO,251.018,2018,6,1
ND,251.018,2018,6,1
RI,251.018,2018,6,1
PA,251.018,2018,6,1
WY,251.018,2018,6,1
KY,251.018,2018,6,1
MD,251.018,2018,6,1
KS,251.018,2018,6,1
NM,251.018,2018,6,1
DE,251.018,2018,6,1
OK,251.018,2018,6,1
DC,251.018,2018,6,1
MT,251.018,2018,6,1
NH,251.018,2018,6,1
CA,251.214,2018,7,1
TX,251.214,2018,7,1
NC,251.214,2018,7,1
VA,251.214,2018,7,1
FL,251.214,2018,7,1
NY,251.214,2018,7,1
CO,251.214,2018,7,1
GA,251.214,2018,7,1
SC,251.214,2018,7,1
WA,251.214,2018,7,1
UT,251.214,2018,7,1
IL,251.214,2018,7,1
AR,251.214,2018,7,1
NV,251.214,2018,7,1
OH,251.214,2018,7,1
NJ,251.214,2018,7,1
AL,251.214,2018,7,1
WI,251.214,2018,7,1
MI,251.214,2018,7,1
NE,251.214,2018,7,1
AZ,251.214,2018,7,1
LA,251.214,2018,7,1
IA,251.214,2018,7,1
IN,251.214,2018,7,1
AK,251.214,2018,7,1
MA,251.214,2018,7,1
ID,251.214,2018,7,1
TN,251.214,2018,7,1
MS,251.214,2018,7,1
OR,251.214,2018,7,1
CT,251.214,2018,7,1
ME,251.214,2018,7,1
HI,251.214,2018,7,1
MN,251.214,2018,7,1
VT,251.214,2018,7,1
WV,251.214,2018,7,1
MO,251.214,2018,7,1
ND,251.214,2018,7,1
RI,251.214,2018,7,1
PA,251.214,2018,7,1
WY,251.214,2018,7,1
KY,251.214,2018,7,1
MD,251.214,2018,7,1
KS,251.214,2018,7,1
NM,251.214,2018,7,1
DE,251.214,2018,7,1
OK,251.214,2018,7,1
DC,251.214,2018,7,1
MT,251.214,2018,7,1
NH,251.214,2018,7,1
CA,251.663,2018,8,1
TX,251.663,2018,8,1
NC,251.663,2018,8,1
VA,251.663,2018,8,1
FL,251.663,2018,8,1
NY,251.663,2018,8,1
CO,251.663,2018,8,1
GA,251.663,2018,8,1
SC,251.663,2018,8,1
WA,251.663,2018,8,1
UT,251.663,2018,8,1
IL,251.663,2018,8,1
AR,251.663,2018,8,1
NV,251.663,2018,8,1
OH,251.663,2018,8,1
NJ,251.663,2018,8,1
AL,251.663,2018,8,1
WI,251.663,2018,8,1
MI,251.663,2018,8,1
NE,251.663,2018,8,1
AZ,251.663,2018,8,1
LA,251.663,2018,8,1
IA,251.663,2018,8,1
IN,251.663,2018,8,1
AK,251.663,2018,8,1
MA,251.663,2018,8,1
ID,251.663,2018,8,1
TN,251.663,2018,8,1
MS,251.663,2018,8,1
OR,251.663,2018,8,1
CT,251.663,2018,8,1
ME,251.663,2018,8,1
HI,251.663,2018,8,1
MN,251.663,2018,8,1
VT,251.663,2018,8,1
WV,251.663,2018,8,1
MO,251.663,2018,8,1
ND,251.663,2018,8,1
RI,251.663,2018,8,1
PA,251.663,2018,8,1
WY,251.663,2018,8,1
KY,251.663,2018,8,1
MD,251.663,2018,8,1
KS,251.663,2018,8,1
NM,251.663,2018,8,1
DE,251.663,2018,8,1
OK,251.663,2018,8,1
DC,251.663,2018,8,1
MT,251.663,2018,8,1
NH,251.663,2018,8,1
CA,252.182,2018,9,1
TX,252.182,2018,9,1
NC,252.182,2018,9,1
VA,252.182,2018,9,1
FL,252.182,2018,9,1
NY,252.182,2018,9,1
CO,252.182,2018,9,1
GA,252.182,2018,9,1
SC,252.182,2018,9,1
WA,252.182,2018,9,1
UT,252.182,2018,9,1
IL,252.182,2018,9,1
AR,252.182,2018,9,1
NV,252.182,2018,9,1
OH,252.182,2018,9,1
NJ,252.182,2018,9,1
AL,252.182,2018,9,1
WI,252.182,2018,9,1
MI,252.182,2018,9,1
NE,252.182,2018,9,1
AZ,252.182,2018,9,1
LA,252.182,2018,9,1
IA,252.182,2018,9,1
IN,252.182,2018,9,1
AK,252.182,2018,9,1
MA,252.182,2018,9,1
ID,252.182,2018,9,1
TN,252.182,2018,9,1
MS,252.182,2018,9,1
OR,252.182,2018,9,1
CT,252.182,2018,9,1
ME,252.182,2018,9,1
HI,252.182,2018,9,1
MN,252.182,2018,9,1
VT,252.182,2018,9,1
WV,252.182,2018,9,1
MO,252.182,2018,9,1
ND,252.182,2018,9,1
RI,252.182,2018,9,1
PA,252.182,2018,9,1
WY,252.182,2018,9,1
KY,252.182,2018,9,1
MD,252.182,2018,9,1
KS,252.182,2018,9,1
NM,252.182,2018,9,1
DE,252.182,2018,9,1
OK,252.182,2018,9,1
DC,252.182,2018,9,1
MT,252.182,2018,9,1
NH,252.182,2018,9,1
CA,252.772,2018,10,1
TX,252.772,2018,10,1
NC,252.772,2018,10,1
VA,252.772,2018,10,1
FL,252.772,2018,10,1
NY,252.772,2018,10,1
CO,252.772,2018,10,1
GA,252.772,2018,10,1
SC,252.772,2018,10,1
WA,252.772,2018,10,1
UT,252.772,2018,10,1
IL,252.772,2018,10,1
AR,252.772,2018,10,1
NV,252.772,2018,10,1
OH,252.772,2018,10,1
NJ,252.772,2018,10,1
AL,252.772,2018,10,1
WI,252.772,2018,10,1
MI,252.772,2018,10,1
NE,252.772,2018,10,1
AZ,252.772,2018,10,1
LA,252.772,2018,10,1
IA,252.772,2018,10,1
IN,252.772,2018,10,1
AK,252.772,2018,10,1
MA,252.772,2018,10,1
ID,252.772,2018,10,1
TN,252.772,2018,10,1
MS,252.772,2018,10,1
OR,252.772,2018,10,1
CT,252.772,2018,10,1
ME,252.772,2018,10,1
HI,252.772,2018,10,1
MN,252.772,2018,10,1
VT,252.772,2018,10,1
WV,252.772,2018,10,1
MO,252.772,2018,10,1
ND,252.772,2018,10,1
RI,252.772,2018,10,1
PA,252.772,2018,10,1
WY,252.772,2018,10,1
KY,252.772,2018,10,1
MD,252.772,2018,10,1
KS,252.772,2018,10,1
NM,252.772,2018,10,1
DE,252.772,2018,10,1
OK,252.772,2018,10,1
DC,252.772,2018,10,1
MT,252.772,2018,10,1
NH,252.772,2018,10,1
CA,252.594,2018,11,1
TX,252.594,2018,11,1
NC,252.594,2018,11,1
VA,252.594,2018,11,1
FL,252.594,2018,11,1
NY,252.594,2018,11,1
CO,252.594,2018,11,1
GA,252.594,2018,11,1
SC,252.594,2018,11,1
WA,252.594,2018,11,1
UT,252.594,2018,11,1
IL,252.594,2018,11,1
AR,252.594,2018,11,1
NV,252.594,2018,11,1
OH,252.594,2018,11,1
NJ,252.594,2018,11,1
AL,252.594,2018,11,1
WI,252.594,2018,11,1
MI,252.594,2018,11,1
NE,252.594,2018,11,1
AZ,252.594,2018,11,1
LA,252.594,2018,11,1
IA,252.594,2018,11,1
IN,252.594,2018,11,1
AK,252.594,2018,11,1
MA,252.594,2018,11,1
ID,252.594,2018,11,1
TN,252.594,2018,11,1
MS,252.594,2018,11,1
OR,252.594,2018,11,1
CT,252.594,2018,11,1
ME,252.594,2018,11,1
HI,252.594,2018,11,1
MN,252.594,2018,11,1
VT,252.594,2018,11,1
WV,252.594,2018,11,1
MO,252.594,2018,11,1
ND,252.594,2018,11,1
RI,252.594,2018,11,1
PA,252.594,2018,11,1
WY,252.594,2018,11,1
KY,252.594,2018,11,1
MD,252.594,2018,11,1
KS,252.594,2018,11,1
NM,252.594,2018,11,1
DE,252.594,2018,11,1
OK,252.594,2018,11,1
DC,252.594,2018,11,1
MT,252.594,2018,11,1
NH,252.594,2018,11,1
CA,252.767,2018,12,1
TX,252.767,2018,12,1
NC,252.767,2018,12,1
VA,252.767,2018,12,1
FL,252.767,2018,12,1
NY,252.767,2018,12,1
CO,252.767,2018,12,1
GA,252.767,2018,12,1
SC,252.767,2018,12,1
WA,252.767,2018,12,1
UT,252.767,2018,12,1
IL,252.767,2018,12,1
AR,252.767,2018,12,1
NV,252.767,2018,12,1
OH,252.767,2018,12,1
NJ,252.767,2018,12,1
AL,252.767,2018,12,1
WI,252.767,2018,12,1
MI,252.767,2018,12,1
NE,252.767,2018,12,1
AZ,252.767,2018,12,1
LA,252.767,2018,12,1
IA,252.767,2018,12,1
IN,252.767,2018,12,1
AK,252.767,2018,12,1
MA,252.767,2018,12,1
ID,252.767,2018,12,1
TN,252.767,2018,12,1
MS,252.767,2018,12,1
OR,252.767,2018,12,1
CT,252.767,2018,12,1
ME,252.767,2018,12,1
HI,252.767,2018,12,1
MN,252.767,2018,12,1
VT,252.767,2018,12,1
WV,252.767,2018,12,1
MO,252.767,2018,12,1
ND,252.767,2018,12,1
RI,252.767,2018,12,1
PA,252.767,2018,12,1
WY,252.767,2018,12,1
KY,252.767,2018,12,1
MD,252.767,2018,12,1
KS,252.767,2018,12,1
NM,252.767,2018,12,1
DE,252.767,2018,12,1
OK,252.767,2018,12,1
DC,252.767,2018,12,1
MT,252.767,2018,12,1
NH,252.767,2018,12,1
CA,252.561,2019,1,1
TX,252.561,2019,1,1
NC,252.561,2019,1,1
VA,252.561,2019,1,1
FL,252.561,2019,1,1
NY,252.561,2019,1,1
CO,252.561,2019,1,1
GA,252.561,2019,1,1
SC,252.561,2019,1,1
WA,252.561,2019,1,1
UT,252.561,2019,1,1
IL,252.561,2019,1,1
AR,252.561,2019,1,1
NV,252.561,2019,1,1
OH,252.561,2019,1,1
NJ,252.561,2019,1,1
AL,252.561,2019,1,1
WI,252.561,2019,1,1
MI,252.561,2019,1,1
NE,252.561,2019,1,1
AZ,252.561,2019,1,1
LA,252.561,2019,1,1
IA,252.561,2019,1,1
IN,252.561,2019,1,1
AK,252.561,2019,1,1
MA,252.561,2019,1,1
ID,252.561,2019,1,1
TN,252.561,2019,1,1
MS,252.561,2019,1,1
OR,252.561,2019,1,1
CT,252.561,2019,1,1
ME,252.561,2019,1,1
HI,252.561,2019,1,1
MN,252.561,2019,1,1
VT,252.561,2019,1,1
WV,252.561,2019,1,1
MO,252.561,2019,1,1
ND,252.561,2019,1,1
RI,252.561,2019,1,1
PA,252.561,2019,1,1
WY,252.561,2019,1,1
KY,252.561,2019,1,1
MD,252.561,2019,1,1
KS,252.561,2019,1,1
NM,252.561,2019,1,1
DE,252.561,2019,1,1
OK,252.561,2019,1,1
DC,252.561,2019,1,1
MT,252.561,2019,1,1
NH,252.561,2019,1,1
CA,253.319,2019,2,1
TX,253.319,2019,2,1
NC,253.319,2019,2,1
VA,253.319,2019,2,1
FL,253.319,2019,2,1
NY,253.319,2019,2,1
CO,253.319,2019,2,1
GA,253.319,2019,2,1
SC,253.319,2019,2,1
WA,253.319,2019,2,1
UT,253.319,2019,2,1
IL,253.319,2019,2,1
AR,253.319,2019,2,1
NV,253.319,2019,2,1
OH,253.319,2019,2,1
NJ,253.319,2019,2,1
AL,253.319,2019,2,1
WI,253.319,2019,2,1
MI,253.319,2019,2,1
NE,253.319,2019,2,1
AZ,253.319,2019,2,1
LA,253.319,2019,2,1
IA,253.319,2019,2,1
IN,253.319,2019,2,1
AK,253.319,2019,2,1
MA,253.319,2019,2,1
ID,253.319,2019,2,1
TN,253.319,2019,2,1
MS,253.319,2019,2,1
OR,253.319,2019,2,1
CT,253.319,2019,2,1
ME,253.319,2019,2,1
HI,253.319,2019,2,1
MN,253.319,2019,2,1
VT,253.319,2019,2,1
WV,253.319,2019,2,1
MO,253.319,2019,2,1
ND,253.319,2019,2,1
RI,253.319,2019,2,1
PA,253.319,2019,2,1
WY,253.319,2019,2,1
KY,253.319,2019,2,1
MD,253.319,2019,2,1
KS,253.319,2019,2,1
NM,253.319,2019,2,1
DE,253.319,2019,2,1
OK,253.319,2019,2,1
DC,253.319,2019,2,1
MT,253.319,2019,2,1
NH,253.319,2019,2,1
CA,254.277,2019,3,1
TX,254.277,2019,3,1
NC,254.277,2019,3,1
VA,254.277,2019,3,1
FL,254.277,2019,3,1
NY,254.277,2019,3,1
CO,254.277,2019,3,1
GA,254.277,2019,3,1
SC,254.277,2019,3,1
WA,254.277,2019,3,1
UT,254.277,2019,3,1
IL,254.277,2019,3,1
AR,254.277,2019,3,1
NV,254.277,2019,3,1
OH,254.277,2019,3,1
NJ,254.277,2019,3,1
AL,254.277,2019,3,1
WI,254.277,2019,3,1
MI,254.277,2019,3,1
NE,254.277,2019,3,1
AZ,254.277,2019,3,1
LA,254.277,2019,3,1
IA,254.277,2019,3,1
IN,254.277,2019,3,1
AK,254.277,2019,3,1
MA,254.277,2019,3,1
ID,254.277,2019,3,1
TN,254.277,2019,3,1
MS,254.277,2019,3,1
OR,254.277,2019,3,1
CT,254.277,2019,3,1
ME,254.277,2019,3,1
HI,254.277,2019,3,1
MN,254.277,2019,3,1
VT,254.277,2019,3,1
WV,254.277,2019,3,1
MO,254.277,2019,3,1
ND,254.277,2019,3,1
RI,254.277,2019,3,1
PA,254.277,2019,3,1
WY,254.277,2019,3,1
KY,254.277,2019,3,1
MD,254.277,2019,3,1
KS,254.277,2019,3,1
NM,254.277,2019,3,1
DE,254.277,2019,3,1
OK,254.277,2019,3,1
DC,254.277,2019,3,1
MT,254.277,2019,3,1
NH,254.277,2019,3,1
CA,255.233,2019,4,1
TX,255.233,2019,4,1
NC,255.233,2019,4,1
VA,255.233,2019,4,1
FL,255.233,2019,4,1
NY,255.233,2019,4,1
CO,255.233,2019,4,1
GA,255.233,2019,4,1
SC,255.233,2019,4,1
WA,255.233,2019,4,1
UT,255.233,2019,4,1
IL,255.233,2019,4,1
AR,255.233,2019,4,1
NV,255.233,2019,4,1
OH,255.233,2019,4,1
NJ,255.233,2019,4,1
AL,255.233,2019,4,1
WI,255.233,2019,4,1
MI,255.233,2019,4,1
NE,255.233,2019,4,1
AZ,255.233,2019,4,1
LA,255.233,2019,4,1
IA,255.233,2019,4,1
IN,255.233,2019,4,1
AK,255.233,2019,4,1
MA,255.233,2019,4,1
ID,255.233,2019,4,1
TN,255.233,2019,4,1
MS,255.233,2019,4,1
OR,255.233,2019,4,1
CT,255.233,2019,4,1
ME,255.233,2019,4,1
HI,255.233,2019,4,1
MN,255.233,2019,4,1
VT,255.233,2019,4,1
WV,255.233,2019,4,1
MO,255.233,2019,4,1
ND,255.233,2019,4,1
RI,255.233,2019,4,1
PA,255.233,2019,4,1
WY,255.233,2019,4,1
KY,255.233,2019,4,1
MD,255.233,2019,4,1
KS,255.233,2019,4,1
NM,255.233,2019,4,1
DE,255.233,2019,4,1
OK,255.233,2019,4,1
DC,255.233,2019,4,1
MT,255.233,2019,4,1
NH,255.233,2019,4,1
CA,255.296,2019,5,1
TX,255.296,2019,5,1
NC,255.296,2019,5,1
VA,255.296,2019,5,1
FL,255.296,2019,5,1
NY,255.296,2019,5,1
CO,255.296,2019,5,1
GA,255.296,2019,5,1
SC,255.296,2019,5,1
WA,255.296,2019,5,1
UT,255.296,2019,5,1
IL,255.296,2019,5,1
AR,255.296,2019,5,1
NV,255.296,2019,5,1
OH,255.296,2019,5,1
NJ,255.296,2019,5,1
AL,255.296,2019,5,1
WI,255.296,2019,5,1
MI,255.296,2019,5,1
NE,255.296,2019,5,1
AZ,255.296,2019,5,1
LA,255.296,2019,5,1
IA,255.296,2019,5,1
IN,255.296,2019,5,1
AK,255.296,2019,5,1
MA,255.296,2019,5,1
ID,255.296,2019,5,1
TN,255.296,2019,5,1
MS,255.296,2019,5,1
OR,255.296,2019,5,1
CT,255.296,2019,5,1
ME,255.296,2019,5,1
HI,255.296,2019,5,1
MN,255.296,2019,5,1
VT,255.296,2019,5,1
WV,255.296,2019,5,1
MO,255.296,2019,5,1
ND,255.296,2019,5,1
RI,255.296,2019,5,1
PA,255.296,2019,5,1
WY,255.296,2019,5,1
KY,255.296,2019,5,1
MD,255.296,2019,5,1
KS,255.296,2019,5,1
NM,255.296,2019,5,1
DE,255.296,2019,5,1
OK,255.296,2019,5,1
DC,255.296,2019,5,1
MT,255.296,2019,5,1
NH,255.296,2019,5,1
CA,255.213,2019,6,1
TX,255.213,2019,6,1
NC,255.213,2019,6,1
VA,255.213,2019,6,1
FL,255.213,2019,6,1
NY,255.213,2019,6,1
CO,255.213,2019,6,1
GA,255.213,2019,6,1
SC,255.213,2019,6,1
WA,255.213,2019,6,1
UT,255.213,2019,6,1
IL,255.213,2019,6,1
AR,255.213,2019,6,1
NV,255.213,2019,6,1
OH,255.213,2019,6,1
NJ,255.213,2019,6,1
AL,255.213,2019,6,1
WI,255.213,2019,6,1
MI,255.213,2019,6,1
NE,255.213,2019,6,1
AZ,255.213,2019,6,1
LA,255.213,2019,6,1
IA,255.213,2019,6,1
IN,255.213,2019,6,1
AK,255.213,2019,6,1
MA,255.213,2019,6,1
ID,255.213,2019,6,1
TN,255.213,2019,6,1
MS,255.213,2019,6,1
OR,255.213,2019,6,1
CT,255.213,2019,6,1
ME,255.213,2019,6,1
HI,255.213,2019,6,1
MN,255.213,2019,6,1
VT,255.213,2019,6,1
WV,255.213,2019,6,1
MO,255.213,2019,6,1
ND,255.213,2019,6,1
RI,255.213,2019,6,1
PA,255.213,2019,6,1
WY,255.213,2019,6,1
KY,255.213,2019,6,1
MD,255.213,2019,6,1
KS,255.213,2019,6,1
NM,255.213,2019,6,1
DE,255.213,2019,6,1
OK,255.213,2019,6,1
DC,255.213,2019,6,1
MT,255.213,2019,6,1
NH,255.213,2019,6,1
CA,255.802,2019,7,1
TX,255.802,2019,7,1
NC,255.802,2019,7,1
VA,255.802,2019,7,1
FL,255.802,2019,7,1
NY,255.802,2019,7,1
CO,255.802,2019,7,1
GA,255.802,2019,7,1
SC,255.802,2019,7,1
WA,255.802,2019,7,1
UT,255.802,2019,7,1
IL,255.802,2019,7,1
AR,255.802,2019,7,1
NV,255.802,2019,7,1
OH,255.802,2019,7,1
NJ,255.802,2019,7,1
AL,255.802,2019,7,1
WI,255.802,2019,7,1
MI,255.802,2019,7,1
NE,255.802,2019,7,1
AZ,255.802,2019,7,1
LA,255.802,2019,7,1
IA,255.802,2019,7,1
IN,255.802,2019,7,1
AK,255.802,2019,7,1
MA,255.802,2019,7,1
ID,255.802,2019,7,1
TN,255.802,2019,7,1
MS,255.802,2019,7,1
OR,255.802,2019,7,1
CT,255.802,2019,7,1
ME,255.802,2019,7,1
HI,255.802,2019,7,1
MN,255.802,2019,7,1
VT,255.802,2019,7,1
WV,255.802,2019,7,1
MO,255.802,2019,7,1
ND,255.802,2019,7,1
RI,255.802,2019,7,1
PA,255.802,2019,7,1
WY,255.802,2019,7,1
KY,255.802,2019,7,1
MD,255.802,2019,7,1
KS,255.802,2019,7,1
NM,255.802,2019,7,1
DE,255.802,2019,7,1
OK,255.802,2019,7,1
DC,255.802,2019,7,1
MT,255.802,2019,7,1
NH,255.802,2019,7,1
CA,256.036,2019,8,1
TX,256.036,2019,8,1
NC,256.036,2019,8,1
VA,256.036,2019,8,1
FL,256.036,2019,8,1
NY,256.036,2019,8,1
CO,256.036,2019,8,1
GA,256.036,2019,8,1
SC,256.036,2019,8,1
WA,256.036,2019,8,1
UT,256.036,2019,8,1
IL,256.036,2019,8,1
AR,256.036,2019,8,1
NV,256.036,2019,8,1
OH,256.036,2019,8,1
NJ,256.036,2019,8,1
AL,256.036,2019,8,1
WI,256.036,2019,8,1
MI,256.036,2019,8,1
NE,256.036,2019,8,1
AZ,256.036,2019,8,1
LA,256.036,2019,8,1
IA,256.036,2019,8,1
IN,256.036,2019,8,1
AK,256.036,2019,8,1
MA,256.036,2019,8,1
ID,256.036,2019,8,1
TN,256.036,2019,8,1
MS,256.036,2019,8,1
OR,256.036,2019,8,1
CT,256.036,2019,8,1
ME,256.036,2019,8,1
HI,256.036,2019,8,1
MN,256.036,2019,8,1
VT,256.036,2019,8,1
WV,256.036,2019,8,1
MO,256.036,2019,8,1
ND,256.036,2019,8,1
RI,256.036,2019,8,1
PA,256.036,2019,8,1
WY,256.036,2019,8,1
KY,256.036,2019,8,1
MD,256.036,2019,8,1
KS,256.036,2019,8,1
NM,256.036,2019,8,1
DE,256.036,2019,8,1
OK,256.036,2019,8,1
DC,256.036,2019,8,1
MT,256.036,2019,8,1
NH,256.036,2019,8,1
CA,256.43,2019,9,1
TX,256.43,2019,9,1
NC,256.43,2019,9,1
VA,256.43,2019,9,1
FL,256.43,2019,9,1
NY,256.43,2019,9,1
CO,256.43,2019,9,1
GA,256.43,2019,9,1
SC,256.43,2019,9,1
WA,256.43,2019,9,1
UT,256.43,2019,9,1
IL,256.43,2019,9,1
AR,256.43,2019,9,1
NV,256.43,2019,9,1
OH,256.43,2019,9,1
NJ,256.43,2019,9,1
AL,256.43,2019,9,1
WI,256.43,2019,9,1
MI,256.43,2019,9,1
NE,256.43,2019,9,1
AZ,256.43,2019,9,1
LA,256.43,2019,9,1
IA,256.43,2019,9,1
IN,256.43,2019,9,1
AK,256.43,2019,9,1
MA,256.43,2019,9,1
ID,256.43,2019,9,1
TN,256.43,2019,9,1
MS,256.43,2019,9,1
OR,256.43,2019,9,1
CT,256.43,2019,9,1
ME,256.43,2019,9,1
HI,256.43,2019,9,1
MN,256.43,2019,9,1
VT,256.43,2019,9,1
WV,256.43,2019,9,1
MO,256.43,2019,9,1
ND,256.43,2019,9,1
RI,256.43,2019,9,1
PA,256.43,2019,9,1
WY,256.43,2019,9,1
KY,256.43,2019,9,1
MD,256.43,2019,9,1
KS,256.43,2019,9,1
NM,256.43,2019,9,1
DE,256.43,2019,9,1
OK,256.43,2019,9,1
DC,256.43,2019,9,1
MT,256.43,2019,9,1
NH,256.43,2019,9,1
CA,257.155,2019,10,1
TX,257.155,2019,10,1
NC,257.155,2019,10,1
VA,257.155,2019,10,1
FL,257.155,2019,10,1
NY,257.155,2019,10,1
CO,257.155,2019,10,1
GA,257.155,2019,10,1
SC,257.155,2019,10,1
WA,257.155,2019,10,1
UT,257.155,2019,10,1
IL,257.155,2019,10,1
AR,257.155,2019,10,1
NV,257.155,2019,10,1
OH,257.155,2019,10,1
NJ,257.155,2019,10,1
AL,257.155,2019,10,1
WI,257.155,2019,10,1
MI,257.155,2019,10,1
NE,257.155,2019,10,1
AZ,257.155,2019,10,1
LA,257.155,2019,10,1
IA,257.155,2019,10,1
IN,257.155,2019,10,1
AK,257.155,2019,10,1
MA,257.155,2019,10,1
ID,257.155,2019,10,1
TN,257.155,2019,10,1
MS,257.155,2019,10,1
OR,257.155,2019,10,1
CT,257.155,2019,10,1
ME,257.155,2019,10,1
HI,257.155,2019,10,1
MN,257.155,2019,10,1
VT,257.155,2019,10,1
WV,257.155,2019,10,1
MO,257.155,2019,10,1
ND,257.155,2019,10,1
RI,257.155,2019,10,1
PA,257.155,2019,10,1
WY,257.155,2019,10,1
KY,257.155,2019,10,1
MD,257.155,2019,10,1
KS,257.155,2019,10,1
NM,257.155,2019,10,1
DE,257.155,2019,10,1
OK,257.155,2019,10,1
DC,257.155,2019,10,1
MT,257.155,2019,10,1
NH,257.155,2019,10,1
CA,257.879,2019,11,1
TX,257.879,2019,11,1
NC,257.879,2019,11,1
VA,257.879,2019,11,1
FL,257.879,2019,11,1
NY,257.879,2019,11,1
CO,257.879,2019,11,1
GA,257.879,2019,11,1
SC,257.879,2019,11,1
WA,257.879,2019,11,1
UT,257.879,2019,11,1
IL,257.879,2019,11,1
AR,257.879,2019,11,1
NV,257.879,2019,11,1
OH,257.879,2019,11,1
NJ,257.879,2019,11,1
AL,257.879,2019,11,1
WI,257.879,2019,11,1
MI,257.879,2019,11,1
NE,257.879,2019,11,1
AZ,257.879,2019,11,1
LA,257.879,2019,11,1
IA,257.879,2019,11,1
IN,257.879,2019,11,1
AK,257.879,2019,11,1
MA,257.879,2019,11,1
ID,257.879,2019,11,1
TN,257.879,2019,11,1
MS,257.879,2019,11,1
OR,257.879,2019,11,1
CT,257.879,2019,11,1
ME,257.879,2019,11,1
HI,257.879,2019,11,1
MN,257.879,2019,11,1
VT,257.879,2019,11,1
WV,257.879,2019,11,1
MO,257.879,2019,11,1
ND,257.879,2019,11,1
RI,257.879,2019,11,1
PA,257.879,2019,11,1
WY,257.879,2019,11,1
KY,257.879,2019,11,1
MD,257.879,2019,11,1
KS,257.879,2019,11,1
NM,257.879,2019,11,1
DE,257.879,2019,11,1
OK,257.879,2019,11,1
DC,257.879,2019,11,1
MT,257.879,2019,11,1
NH,257.879,2019,11,1
CA,258.63,2019,12,1
TX,258.63,2019,12,1
NC,258.63,2019,12,1
VA,258.63,2019,12,1
FL,258.63,2019,12,1
NY,258.63,2019,12,1
CO,258.63,2019,12,1
GA,258.63,2019,12,1
SC,258.63,2019,12,1
WA,258.63,2019,12,1
UT,258.63,2019,12,1
IL,258.63,2019,12,1
AR,258.63,2019,12,1
NV,258.63,2019,12,1
OH,258.63,2019,12,1
NJ,258.63,2019,12,1
AL,258.63,2019,12,1
WI,258.63,2019,12,1
MI,258.63,2019,12,1
NE,258.63,2019,12,1
AZ,258.63,2019,12,1
LA,258.63,2019,12,1
IA,258.63,2019,12,1
IN,258.63,2019,12,1
AK,258.63,2019,12,1
MA,258.63,2019,12,1
ID,258.63,2019,12,1
TN,258.63,2019,12,1
MS,258.63,2019,12,1
OR,258.63,2019,12,1
CT,258.63,2019,12,1
ME,258.63,2019,12,1
HI,258.63,2019,12,1
MN,258.63,2019,12,1
VT,258.63,2019,12,1
WV,258.63,2019,12,1
MO,258.63,2019,12,1
ND,258.63,2019,12,1
RI,258.63,2019,12,1
PA,258.63,2019,12,1
WY,258.63,2019,12,1
KY,258.63,2019,12,1
MD,258.63,2019,12,1
KS,258.63,2019,12,1
NM,258.63,2019,12,1
DE,258.63,2019,12,1
OK,258.63,2019,12,1
DC,258.63,2019,12,1
MT,258.63,2019,12,1
NH,258.63,2019,12,1
CA,259.127,2020,1,1
TX,259.127,2020,1,1
NC,259.127,2020,1,1
VA,259.127,2020,1,1
FL,259.127,2020,1,1
NY,259.127,2020,1,1
CO,259.127,2020,1,1
GA,259.127,2020,1,1
SC,259.127,2020,1,1
WA,259.127,2020,1,1
UT,259.127,2020,1,1
IL,259.127,2020,1,1
AR,259.127,2020,1,1
NV,259.127,2020,1,1
OH,259.127,2020,1,1
NJ,259.127,2020,1,1
AL,259.127,2020,1,1
WI,259.127,2020,1,1
MI,259.127,2020,1,1
NE,259.127,2020,1,1
AZ,259.127,2020,1,1
LA,259.127,2020,1,1
IA,259.127,2020,1,1
IN,259.127,2020,1,1
AK,259.127,2020,1,1
MA,259.127,2020,1,1
ID,259.127,2020,1,1
TN,259.127,2020,1,1
MS,259.127,2020,1,1
OR,259.127,2020,1,1
CT,259.127,2020,1,1
ME,259.127,2020,1,1
HI,259.127,2020,1,1
MN,259.127,2020,1,1
VT,259.127,2020,1,1
WV,259.127,2020,1,1
MO,259.127,2020,1,1
ND,259.127,2020,1,1
RI,259.127,2020,1,1
PA,259.127,2020,1,1
WY,259.127,2020,1,1
KY,259.127,2020,1,1
MD,259.127,2020,1,1
KS,259.127,2020,1,1
NM,259.127,2020,1,1
DE,259.127,2020,1,1
OK,259.127,2020,1,1
DC,259.127,2020,1,1
MT,259.127,2020,1,1
NH,259.127,2020,1,1
CA,259.25,2020,2,1
TX,259.25,2020,2,1
NC,259.25,2020,2,1
VA,259.25,2020,2,1
FL,259.25,2020,2,1
NY,259.25,2020,2,1
CO,259.25,2020,2,1
GA,259.25,2020,2,1
